PubChem_CID	name	iupac_name	inchi_key	References	ototoxicity_sum	abs_sum	score	class
182137	Esketamine	(2S)-2-(2-chlorophenyl)-2-(methylamino)cyclohexan-1-one	YQEZLKZALYSWHR-ZDUSSCGKSA-N	41393327, 41378224, 41737379, 41265303, 41235115, 41089018, 40058488, 38573471, 39915701, 38166663, 38200438, 39021840, 34447651, 31795735	10	14	0.0842176183257537	ototoxic
184196	Crlx101	(19R)-19-ethyl-19-hydroxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,11.04,9.015,20]henicosa-1(21),2,4,6,8,10,15(20)-heptaene-14,18-dione	VSJKWCGYPAHWDS-HXUWFJFHSA-N	27457310	1	1	0.0084217618325753	ototoxic
186136	4-(2-aminoethyl)benzenesulfonyl fluoride hydrochloride	4-(2-aminoethyl)benzenesulfonyl fluoride;hydrochloride	WRDABNWSWOHGMS-UHFFFAOYSA-N	23886424	-1	1	-0.0084217618325753	otoprotective
196404	62622-76-8	4-amino-N-[5-amino-4-[3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-2-[3-hydroxy-6-methyl-4-(methylamino)oxan-2-yl]oxycyclohexyl]-2-hydroxybutanamide	OMOYNPXKYDLYFU-UHFFFAOYSA-N	7368947	1	1	0.0084217618325753	ototoxic
197162	Neomycin sulfate	(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-4-[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol;sulfuric acid	OIXVKQDWLFHVGR-WQDIDPJDSA-N	38950479, 27773647, 19528406, 18440073, 16968576, 17416529, 14763579, 11520632, 11589975, 11549711, 9553969, 9387991, 1938628, 1880082, 3372368, 7094972, 7142045, 577287	18	18	0.151591712986357	ototoxic
198334	Betahistine mesilate	methanesulfonic acid;N-methyl-2-pyridin-2-ylethanamine	ZBJJDYGJCNTNTH-UHFFFAOYSA-N	41959634, 29695895, 27056408	-1	3	-0.0084217618325753	otoprotective
203443	2-deoxystreptamine	(1S,3R,4S,6R)-4,6-diaminocyclohexane-1,2,3-triol	DTFAJAKTSMLKAT-KFJBKXNJSA-N	17416529	1	1	0.0084217618325753	ototoxic
208901	Tesaglitazar	(2S)-2-ethoxy-3-[4-[2-(4-methylsulfonyloxyphenyl)ethoxy]phenyl]propanoic acid	CXGTZJYQWSUFET-IBGZPJMESA-N	29182629	-1	1	-0.0084217618325753	otoprotective
208908	Lapatinib	N-[3-chloro-4-[(3-fluorophenyl)methoxy]phenyl]-6-[5-[(2-methylsulfonylethylamino)methyl]furan-2-yl]quinazolin-4-amine	BCFGMOOMADDAQU-UHFFFAOYSA-N	26915151	1	1	0.0084217618325753	ototoxic
213039	Darunavir	[(3aS,4R,6aR)-2,3,3a,4,5,6a-hexahydrofuro[2,3-b]furan-4-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	CJBJHOAVZSMMDJ-HEXNFIEUSA-N	25860625	1	1	0.0084217618325753	ototoxic
214348	Deferasirox	4-[3,5-bis(2-hydroxyphenyl)-1,2,4-triazol-1-yl]benzoic acid	BOFQWVMAQOTZIW-UHFFFAOYSA-N	41044666, 39677049, 37903661, 34986131, 31649536, 30055721, 27879229, 26670754	6	8	0.0505305709954523	ototoxic
216237	Tolvaptan	N-[4-(7-chloro-5-hydroxy-2,3,4,5-tetrahydro-1-benzazepine-1-carbonyl)-3-methylphenyl]-2-methylbenzamide	GYHCTFXIZSNGJT-UHFFFAOYSA-N	31651865	1	1	0.0084217618325753	ototoxic
216239	Sorafenib	4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-N-methylpyridine-2-carboxamide	MLDQJTXFUGDVEO-UHFFFAOYSA-N	29033791	-1	1	-0.0084217618325753	otoprotective
219024	Regadenoson	1-[6-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]purin-2-yl]-N-methylpyrazole-4-carboxamide	LZPZPHGJDAGEJZ-AKAIJSEGSA-N	28547175, 29177261, 22259009	3	3	0.0252652854977261	ototoxic
219078	Lacosamide	(2R)-2-acetamido-N-benzyl-3-methoxypropanamide	VPPJLAIAVCUEMN-GFCCVEGCSA-N	36057761, 35397759, 37304225, 33811195, 33152580, 28834781, 28832891, 28884208, 29428899, 25907173, 23896816, 23931787, 23334072, 19454870, 19767242	15	15	0.126326427488631	ototoxic
222528	Deoxycholic acid	(4R)-4-[(3R,5R,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid	KXGVEGMKQFWNSR-LLQZFEROSA-N	31977503	1	1	0.0084217618325753	ototoxic
252325	Trans-beta-methylstyrene	[(E)-prop-1-enyl]benzene	QROGIFZRVHSFLM-QHHAFSJGSA-N	15660228	1	1	0.0084217618325753	ototoxic
253602	Anisomycin	[(2R,3S,4S)-4-hydroxy-2-[(4-methoxyphenyl)methyl]pyrrolidin-3-yl] acetate	YKJYKKNCCRKFSL-RDBSUJKOSA-N	33887477	1	1	0.0084217618325753	ototoxic
262097	Dunnione	2,3,3-trimethyl-2H-benzo[g][1]benzofuran-4,5-dione	WGENOABUKBFVAA-UHFFFAOYSA-N	26498527, 26341473	-2	2	-0.0168435236651507	otoprotective
275182	Berbamine	(1S,14R)-20,21,25-trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol	DFOCUWZXJBAUSQ-URLMMPGGSA-N	28928635, 27065807	-2	2	-0.0168435236651507	otoprotective
287180	Rosoxacin	1-ethyl-4-oxo-7-pyridin-4-ylquinoline-3-carboxylic acid	XBPZXDSZHPDXQU-UHFFFAOYSA-N	6800861, 6213287	2	2	0.0168435236651507	ototoxic
320760	Cyclodextrin	5,10,15,20,25,30-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29-dodecaoxaheptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetracontane-31,32,33,34,35,36,37,38,39,40,41,42-dodecol	HFHDHCJBZVLPGP-UHFFFAOYSA-N	40636110, 39946964, 38561601, 37590840, 37620691, 36579752, 35988985	7	7	0.0589523328280276	ototoxic
344265	2-(1,3-dioxo-1,3-dihydro-2h-isoindol-2-yl)-3-(1h-indol-3-yl)propanoic acid	2-(1,3-dioxoisoindol-2-yl)-3-(1H-indol-3-yl)propanoic acid	HPTXLHAHLXOAKV-UHFFFAOYSA-N	41821356, 37088824, 35530135	-3	3	-0.0252652854977261	otoprotective
358641	Co-trimoxazole	4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide;5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine	WZRJTRPJURQBRM-UHFFFAOYSA-N	24220287, 20065266, 2407023	1	3	0.0084217618325753	ototoxic
387447	Bortezomib	[(1R)-3-methyl-1-[[(2S)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid	GXJABQQUPOEUTA-RDJZCZTQSA-N	41562676, 39015638, 33489450, 21290160	4	4	0.0336870473303015	ototoxic
392622	Ritonavir	1,3-thiazol-5-ylmethyl N-[(2S,3S,5S)-3-hydroxy-5-[[(2S)-3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]carbamate	NCDNCNXCDXHOMX-XGKFQTDJSA-N	36090793, 25860625, 24487230	3	3	0.0252652854977261	ototoxic
409301	Methylmercury chloride	chloro(methyl)mercury	BABMCXWQNSQAOC-UHFFFAOYSA-M	9349862, 3976394, 495072	3	3	0.0252652854977261	ototoxic
425400	Vitamin e acid succinate	4-oxo-4-[[2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-yl]oxy]butanoic acid	IELOKBJPULMYRW-UHFFFAOYSA-N	10709968	-1	1	-0.0084217618325753	otoprotective
433104	Grayanotoxin	5,5,9,14-tetramethyltetracyclo[11.2.1.01,10.04,8]hexadecane-3,4,6,14,16-pentol	IGKWESNBSFVVHE-UHFFFAOYSA-N	40213180	1	1	0.0084217618325753	ototoxic
433294	Lithium chloride	lithium chloride	KWGKDLIKAYFUFQ-UHFFFAOYSA-M	39881873, 39608515, 19666099, 9834971	-4	4	-0.0336870473303015	otoprotective
439196	Dithiothreitol	(2R,3R)-1,4-bis(sulfanyl)butane-2,3-diol	VHJLVAABSRFDPM-IMJSIDKUSA-N	15464296	-1	1	-0.0084217618325753	otoprotective
439208	Hs2o3-	hydroxy-oxido-oxo-sulfanylidene-lambda6-sulfane	DHCDFWKWKRSZHF-UHFFFAOYSA-M	21533919, 18607994, 17060685	-3	3	-0.0252652854977261	otoprotective
439224	L-carnosine	(2S)-2-(3-aminopropanoylamino)-3-(1H-imidazol-5-yl)propanoic acid	CQOVPNPJLQNMDC-ZETCQYMHSA-N	15665945	-1	1	-0.0084217618325753	otoprotective
439246	Naringenin	(2S)-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one	FTVWIRXFELQLPI-ZDUSSCGKSA-N	28802382	-1	1	-0.0084217618325753	otoprotective
439262	Beta-glucan	(2S,3R,4S,5S,6R)-2-[(2R,4R,5R,6S)-4,5-dihydroxy-2-(hydroxymethyl)-6-[(2R,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxyoxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	FYGDTMLNYKFZSV-URKRLVJHSA-N	23525870, 24822149	-2	2	-0.0168435236651507	otoprotective
439302	Oxytocin	(2S)-1-[(4R,7S,10S,13S,16S,19R)-19-amino-7-(2-amino-2-oxoethyl)-10-(3-amino-3-oxopropyl)-13-[(2S)-butan-2-yl]-16-[(4-hydroxyphenyl)methyl]-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentazacycloicosane-4-carbonyl]-N-[(2S)-1-[(2-amino-2-oxoethyl)amino]-4-methyl-1-oxopentan-2-yl]pyrrolidine-2-carboxamide	XNOPRXBHLZRZKH-DSZYJQQASA-N	39130317, 31099325, 26865281	-3	3	-0.0252652854977261	otoprotective
439318	Bekanamycin	(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2S,3S,4R,6S)-4,6-diamino-3-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxane-3,4-diol	SKKLOUVUUNMCJE-FQSMHNGLSA-N	27623314, 2591298, 3564930, 3610836	4	4	0.0336870473303015	ototoxic
439352	Dithioerythritol	(2R,3S)-1,4-bis(sulfanyl)butane-2,3-diol	VHJLVAABSRFDPM-ZXZARUISSA-N	7928739	-1	1	-0.0084217618325753	otoprotective
439369	Abiocine	2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-hydroxy-4-(hydroxymethyl)-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine	ASXBYYWOLISCLQ-HZYVHMACSA-N	29093662, 15994187, 10490915, 10526320, 8735075, 11894776, 7514588, 2436117, 6174496, 89779, 474119, 82507, 65898, 18732406	14	14	0.117904665656055	ototoxic
439501	Ouabain	3-[(1R,3S,5S,8R,9S,10R,11R,13R,14S,17R)-1,5,11,14-tetrahydroxy-10-(hydroxymethyl)-13-methyl-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-2H-furan-5-one	LPMXVESGRSUGHW-HBYQJFLCSA-N	40645324, 35356976, 30151372, 28503992, 29976623, 27630546, 26627769, 24993301, 24848461, 24228256, 21468255, 21269433, 18449604, 16805979, 15297381, 6089723, 10994434	15	17	0.126326427488631	ototoxic
439533	Taxifolin	(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one	CXQWRCVTCMQVQX-LSDHHAIUSA-N	35286283	-1	1	-0.0084217618325753	otoprotective
439924	Nicotinamide riboside	1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyridin-1-ium-3-carboxamide	JLEBZPBDRKPWTD-TURQNECASA-O	39340621	1	1	0.0084217618325753	ototoxic
440317	Gamma-thio-atp	[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] dihydroxyphosphinothioyl hydrogen phosphate	NLTUCYMLOPLUHL-KQYNXXCUSA-N	25458164	-1	1	-0.0084217618325753	otoprotective
440473	Mimosine	(2S)-2-amino-3-(3-hydroxy-4-oxo-1-pyridinyl)propanoic acid	WZNJWVWKTVETCG-YFKPBYRVSA-N	32720645	-1	1	-0.0084217618325753	otoprotective
441071	Strychnine	(4aR,5aS,8aR,13aS,15aS,15bR)-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one	QMGVPVSNSZLJIA-FVWCLLPLSA-N	10617902, 9626861, 9367225	1	3	0.0084217618325753	ototoxic
441074	Quinidine	(S)-[(2R,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol	LOUPRKONTZGTKE-LHHVKLHASA-N	15955868, 6339110	2	2	0.0168435236651507	ototoxic
441130	Meropenem	(4R,5S,6S)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	DMJNNHOOLUXYBV-PQTSNVLCSA-N	39093751, 20660544	2	2	0.0168435236651507	ototoxic
441203	Trans-platin	azane;dichloroplatinum(2+)	BSJGASKRWFKGMV-UHFFFAOYSA-L	20654460, 8593591	2	2	0.0168435236651507	ototoxic
441244	Silver sulfadiazine	silver (4-aminophenyl)sulfonyl-pyrimidin-2-ylazanide	UEJSSZHHYBHCEL-UHFFFAOYSA-N	30919672	1	1	0.0084217618325753	ototoxic
441277	Talwin 50	(1R,9R,13R)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol;hydrochloride	OQGYMIIFOSJQSF-DTOXXUQYSA-N	7014656	1	1	0.0084217618325753	ototoxic
441278	Pentazocine	(1R,9R,13R)-1,13-dimethyl-10-(3-methylbut-2-enyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol	VOKSWYLNZZRQPF-GDIGMMSISA-N	12747344, 375401, 335771	3	3	0.0252652854977261	ototoxic
441289	Pancuronium	[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-10,13-dimethyl-2,16-bis(1-methylpiperidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate	GVEAYVLWDAFXET-XGHATYIMSA-N	31593579	1	1	0.0084217618325753	ototoxic
441300	Abacavir	[(1S,4R)-4-[2-amino-6-(cyclopropylamino)purin-9-yl]cyclopent-2-en-1-yl]methanol	MCGSCOLBFJQGHM-SCZZXKLOSA-N	25860625, 24487230	2	2	0.0168435236651507	ototoxic
441306	Netilmicin	(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4-amino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol	CIDUJQMULVCIBT-MQDUPKMGSA-N	30513738, 24147358, 25210404, 18648019, 17010622, 15831617, 16028643, 12833591, 12235923, 9626861, 8623702, 8626261, 8681976, 18611729, 7634515, 8056701, 7521830, 8233484, 1411317, 1510446, 1399929, 1856146, 2069370, 2097716, 2311443, 2307023, 2307024, 2393560, 2375861, 2287773, 2108113, 2097713, 2689137, 2658582, 2708843, 3335097, 2971498, 3053555, 3038190, 3657309, 3616496, 3617152, 3777905, 3489440, 3485932, 3486750, 3512507, 3487910, 3487305, 3885674, 3975915, 3982812, 4016829, 6365878, 6365880, 6365881, 6365884, 6487176, 6701104, 6479502, 6487373, 6881461, 6613554, 6337803, 6352035, 6630105, 6637512, 6361701, 6983809, 7158707, 7159067, 6760967, 7105827, 7010547, 7438970, 7425946, 6970983, 6970982, 6970981, 6994638, 6992711, 6937964, 6937966, 503379, 373439, 438542, 485941, 761144, 357230, 666303, 348092, 1017880	90	92	0.757958564931784	ototoxic
441314	Miglitol	(2R,3R,4R,5S)-1-(2-hydroxyethyl)-2-(hydroxymethyl)piperidine-3,4,5-triol	IBAQFPQHRJAVAV-ULAWRXDQSA-N	34302410	1	1	0.0084217618325753	ototoxic
441326	Quinidine sulfate	bis((S)-[(2R,4S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol);sulfuric acid	RONWGALEIBILOG-VCSAERELSA-N	35593746	1	1	0.0084217618325753	ototoxic
441374	Kanamycin a sulfate	(2R,3S,4S,5R,6R)-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-3-[(2S,3R,4S,5S,6R)-4-amino-3,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxyoxane-3,4,5-triol;sulfuric acid	OOYGSFOGFJDDHP-KMCOLRRFSA-N	30981948, 26692870, 22189415, 17387707, 16525832, 12875913, 12810465, 8880186, 1526885, 3619292, 3304088, 6882279, 6801580, 7469887, 7469897, 6259113, 7436850, 435146, 875572	19	19	0.160013474818932	ototoxic
441401	Linezolid	N-[[(5S)-3-(3-fluoro-4-morpholin-4-ylphenyl)-2-oxo-1,3-oxazolidin-5-yl]methyl]acetamide	TYZROVQLWOKYKF-ZDUSSCGKSA-N	38663898, 32703777	0	2	0.0	undetermined
441409	Prednisolone sodium phosphate	disodium;[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethyl] phosphate	VJZLQIPZNBPASX-OJJGEMKLSA-L	3334819	1	1	0.0084217618325753	ototoxic
441934	Notoginsenoside r1	(2S,3R,4S,5S,6R)-2-[(2S)-2-[(3S,5R,6S,8R,9R,10R,12R,13R,14R,17S)-6-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-3,12-dihydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	LLPWNQMSUYAGQI-OOSPGMBYSA-N	41705485, 39518996	-2	2	-0.0168435236651507	otoprotective
442424	Genipin	methyl (1R,4aS,7aS)-1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	AZKVWQKMDGGDSV-BCMRRPTOSA-N	28738532	-1	1	-0.0084217618325753	otoprotective
442428	Naringin	(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one	DFPMSGMNTNDNHN-ZPHOTFPESA-N	38419883, 37662728, 33274582	-3	3	-0.0252652854977261	otoprotective
442534	Paeoniflorin	[(1R,2S,3R,5R,6R,8S)-6-hydroxy-8-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-9,10-dioxatetracyclo[4.3.1.02,5.03,8]decan-2-yl]methyl benzoate	YKRGDOXKVOZESV-WRJNSLSBSA-N	40374000, 31207045, 29292089	-3	3	-0.0252652854977261	otoprotective
443118	110044-82-1	(2S)-2-acetamido-4-methyl-N-[(2S)-4-methyl-1-oxo-1-[[(2S)-1-oxohexan-2-yl]amino]pentan-2-yl]pentanamide	FMYKJLXRRQTBOR-BZSNNMDCSA-N	10629769	-1	1	-0.0084217618325753	otoprotective
443376	Teprotide	(2S)-1-[(2S)-1-[(2S,3S)-2-[[(2S)-5-amino-2-[[(2S)-1-[(2S)-5-(diaminomethylideneamino)-2-[[(2S)-1-[(2S)-3-(1H-indol-3-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoyl]pyrrolidine-2-carbonyl]amino]pentanoyl]pyrrolidine-2-carbonyl]amino]-5-oxopentanoyl]amino]-3-methylpentanoyl]pyrrolidine-2-carbonyl]pyrrolidine-2-carboxylic acid	UUUHXMGGBIUAPW-CSCXCSGISA-N	32063188	-1	1	-0.0084217618325753	otoprotective
443879	Tolterodine	2-[(1R)-3-[di(propan-2-yl)amino]-1-phenylpropyl]-4-methylphenol	OOGJQPCLVADCPB-HXUWFJFHSA-N	21718264, 17627170	2	2	0.0168435236651507	ototoxic
443944	Metrizamide	3-acetamido-5-[acetyl(methyl)amino]-2,4,6-triiodo-N-[(3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]benzamide	BAQCROVBDNBEEB-UBYUBLNFSA-N	3762912, 6501380, 152937	3	3	0.0252652854977261	ototoxic
443955	Vinpocetine	ethyl (15S,19S)-15-ethyl-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18),16-pentaene-17-carboxylate	DDNCQMVWWZOMLN-IRLDBZIGSA-N	10854574, 8456203	-2	2	-0.0168435236651507	otoprotective
444008	Tibolone	(7R,8R,9S,13S,14S,17R)-17-ethynyl-17-hydroxy-7,13-dimethyl-1,2,4,6,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-one	WZDGZWOAQTVYBX-XOINTXKNSA-N	25600538	1	1	0.0084217618325753	ototoxic
444020	Voglibose	(1S,2S,3R,4S,5S)-5-(1,3-dihydroxypropan-2-ylamino)-1-(hydroxymethyl)cyclohexane-1,2,3,4-tetrol	FZNCGRZWXLXZSZ-CIQUZCHMSA-N	9804082	1	1	0.0084217618325753	ototoxic
444031	Darifenacin	2-[(3S)-1-[2-(2,3-dihydro-1-benzofuran-5-yl)ethyl]pyrrolidin-3-yl]-2,2-diphenylacetamide	HXGBXQDTNZMWGS-RUZDIDTESA-N	21718264	1	1	0.0084217618325753	ototoxic
444036	Fluticasone propionate	[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-17-(fluoromethylsulfanylcarbonyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate	WMWTYOKRWGGJOA-CENSZEJFSA-N	30913504	-1	1	-0.0084217618325753	otoprotective
444041	Beta-cyclodextrin	(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31S,33R,35R,36R,37R,38R,39R,40R,41R,42R,43R,44R,45R,46R,47R,48R,49R)-5,10,15,20,25,30,35-heptakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29,32,34-tetradecaoxaoctacyclo[31.2.2.23,6.28,11.213,16.218,21.223,26.228,31]nonatetracontane-36,37,38,39,40,41,42,43,44,45,46,47,48,49-tetradecol	WHGYBXFWUBPSRW-FOUAGVGXSA-N	29965997, 24713161	2	2	0.0168435236651507	ototoxic
444266	Maleic acid	(Z)-but-2-enedioic acid	VZCYOOQTPOCHFL-UPHRSURJSA-N	9875724	-1	1	-0.0084217618325753	otoprotective
444305	L-tartaric acid	(2R,3R)-2,3-dihydroxybutanedioic acid	FEWJPZIEWOKRBE-JCYAYHJZSA-N	9875724	-1	1	-0.0084217618325753	otoprotective
444732	Trichostatin a	(2E,4E,6R)-7-[4-(dimethylamino)phenyl]-N-hydroxy-4,6-dimethyl-7-oxohepta-2,4-dienamide	RTKIYFITIVXBLE-QEQCGCAPSA-N	26080623, 23558232, 19141081	-3	3	-0.0252652854977261	otoprotective
444795	Retinoic acid	(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid	SHGAZHPCJJPHSC-YCNIQYBTSA-N	35781072, 34199197, 33419229, 31527426, 30640074, 15799023, 10216172, 9581394, 9408973, 8480180, 1359051, 2126091	-2	12	-0.0168435236651507	otoprotective
444972	Fumaric acid	(E)-but-2-enedioic acid	VZCYOOQTPOCHFL-OWOJBTEDSA-N	28487633	-1	1	-0.0084217618325753	otoprotective
445154	Resveratrol	5-[(E)-2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol	LUKBXSAWLPMMSZ-OWOJBTEDSA-N	41906411, 40351440, 39314173, 39844419, 38917526, 37523980, 35658237, 34077275, 33374326, 31531774, 30284252, 29304389, 27810846, 25434479, 23900991, 24816150, 23001434, 22261612, 22186767, 18833534	-20	20	-0.168435236651507	otoprotective
445354	Retinol	(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraen-1-ol	FPIPGXGPPPQFEQ-OVSJKPMPSA-N	27095551, 9408973	-2	2	-0.0168435236651507	otoprotective
445643	Tacrolimus	(1R,9S,12S,13R,14S,17R,18E,21S,23S,24R,25S,27R)-1,14-dihydroxy-12-[(E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone	QJJXYPPXXYFBGM-LFZNUXCKSA-N	39872273, 38801378, 35418366, 32860579, 29969081, 24344948, 22320124, 16456830, 15919504, 10912694	8	10	0.067374094660603	ototoxic
445858	Ferulic acid	(E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid	KSEBMYQBYZTDHS-HWKANZROSA-N	40563254, 36367326, 31974389, 30753979, 20600667	-5	5	-0.0421088091628769	otoprotective
446156	Cerivastatin	(E,3R,5S)-7-[4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-di(propan-2-yl)-3-pyridinyl]-3,5-dihydroxyhept-6-enoic acid	SEERZIQQUAZTOL-ANMDKAQQSA-N	26521685	1	1	0.0084217618325753	ototoxic
